file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,getNextResult/0,false,224,4,9,0,9,5,15,21,0,3,0,15,0,0,0,2,0,0,12,0,3,4,2,0,0,0,86,4,2,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,setReplyChannel/1[org.springframework.batch.integration.chunk.PollableChannel],false,92,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,close/0,false,158,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,wrapIfNecessary/1[java.lang.Throwable],false,257,1,1,0,1,3,0,11,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,12,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,setThrottleLimit/1[long],false,84,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,setMaxWaitTimeouts/1[int],false,75,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,waitForResults/0,false,192,3,3,0,3,7,6,21,1,3,0,6,0,0,1,1,1,0,4,2,4,2,2,0,0,0,46,4,2,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,getStepContributions/0,false,176,3,2,0,2,3,5,11,1,2,0,5,0,0,1,0,0,0,1,0,2,1,2,0,0,0,9,1,1,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,setMessagingOperations/1[org.springframework.batch.integration.chunk.MessagingTemplate],false,88,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,beforeStep/1[org.springframework.batch.integration.chunk.StepExecution],false,117,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,open/1[org.springframework.batch.integration.chunk.ExecutionContext],false,162,4,2,0,2,3,4,8,0,0,1,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,24,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,write/1[org.springframework.batch.integration.chunk.Chunk<? extends T>],false,96,6,4,0,4,4,8,13,0,1,1,8,0,0,1,0,0,0,1,0,1,1,2,0,0,0,10,1,1,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\chunk\ChunkMessageChannelItemWriter.java,org.springframework.batch.integration.chunk.ChunkMessageChannelItemWriter,update/1[org.springframework.batch.integration.chunk.ExecutionContext],false,171,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\polling\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.polling.WorkerConfiguration,requests/0,false,60,2,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\polling\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.polling.WorkerConfiguration,inboundFlow/1[org.springframework.batch.sample.remotepartitioning.polling.ActiveMQConnectionFactory],false,65,4,1,0,1,1,6,3,1,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\polling\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.polling.WorkerConfiguration,WorkerConfiguration/1[org.springframework.batch.sample.remotepartitioning.polling.RemotePartitioningWorkerStepBuilderFactory],true,52,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\polling\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.polling.WorkerConfiguration,tasklet/1[java.lang.String],false,81,4,1,1,0,1,1,7,2,2,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,3,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\sample\remotepartitioning\polling\WorkerConfiguration.java,org.springframework.batch.sample.remotepartitioning.polling.WorkerConfiguration,workerStep/1[org.springframework.batch.sample.remotepartitioning.polling.PlatformTransactionManager],false,74,4,2,0,2,1,6,3,1,0,1,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\SimpleStepHandlerTests.java,org.springframework.batch.core.job.SimpleStepHandlerTests$StubStep,StubStep/1[java.lang.String],true,79,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\job\SimpleStepHandlerTests.java,org.springframework.batch.core.job.SimpleStepHandlerTests$StubStep,execute/1[org.springframework.batch.core.job.StepExecution],false,84,1,0,0,0,1,3,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\EventHelper.java,org.springframework.batch.item.xml.EventHelper,startElementName/1[javax.xml.stream.events.XMLEvent],false,36,0,6,6,0,1,2,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,9,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\EventHelper.java,org.springframework.batch.item.xml.EventHelper,EventHelper/0,true,30,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\xml\EventHelper.java,org.springframework.batch.item.xml.EventHelper,endElementName/1[javax.xml.stream.events.XMLEvent],false,43,0,2,2,0,1,2,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,9,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\json\JsonItemReaderCommonTests.java,org.springframework.batch.item.json.JsonItemReaderCommonTests,getItemReader/0,false,36,6,1,0,1,1,3,7,1,3,0,3,1,1,0,0,0,0,1,0,3,0,0,0,0,0,11,4,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\json\JsonItemReaderCommonTests.java,org.springframework.batch.item.json.JsonItemReaderCommonTests,getJsonObjectReader/0,false,33,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1028,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\json\JsonItemReaderCommonTests.java,org.springframework.batch.item.json.JsonItemReaderCommonTests,pointToEmptyInput/1[org.springframework.batch.item.json.ItemReader<org.springframework.batch.item.sample.Foo>],false,45,4,0,0,0,1,3,5,0,1,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,4,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\VanillaIntegrationTests.java,org.springframework.batch.integration.partition.VanillaIntegrationTests,testLaunchJob/0,false,56,4,0,0,0,1,10,10,0,4,0,10,0,0,0,0,0,0,0,8,4,2,0,0,0,0,14,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-integration\src\test\java\org\springframework\batch\integration\partition\VanillaIntegrationTests.java,org.springframework.batch.integration.partition.VanillaIntegrationTests,testSimpleProperties/0,false,51,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\MySQLJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.MySQLJobRepositoryIntegrationTests$TestConfiguration,transactionManager/1[javax.sql.DataSource],false,108,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\MySQLJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.MySQLJobRepositoryIntegrationTests$TestConfiguration,dataSource/0,false,98,2,0,0,0,1,7,8,1,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\MySQLJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.MySQLJobRepositoryIntegrationTests$TestConfiguration,"job/2[org.springframework.batch.core.test.repository.JobRepository,org.springframework.batch.core.test.repository.PlatformTransactionManager]",false,113,6,0,0,0,1,3,3,1,2,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\internal\JdbcPlayerDao.java,org.springframework.batch.core.test.football.internal.JdbcPlayerDao,savePlayer/1[org.springframework.batch.core.test.football.domain.Player],false,38,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\internal\JdbcPlayerDao.java,org.springframework.batch.core.test.football.internal.JdbcPlayerDao,setDataSource/1[javax.sql.DataSource],false,42,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\TestCustomStatusListener.java,org.springframework.batch.core.configuration.xml.TestCustomStatusListener,afterStep/1[org.springframework.batch.core.configuration.xml.StepExecution],false,27,3,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\configuration\xml\TestCustomStatusListener.java,org.springframework.batch.core.configuration.xml.TestCustomStatusListener,beforeStep/1[org.springframework.batch.core.configuration.xml.StepExecution],false,32,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\domain\football\internal\JdbcPlayerDaoIntegrationTests.java,org.springframework.batch.sample.domain.football.internal.JdbcPlayerDaoIntegrationTests$Anonymous1,processRow/1[java.sql.ResultSet],false,79,0,11,0,11,1,3,8,0,0,1,3,0,0,0,0,0,0,10,2,0,0,0,0,0,0,11,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\SpringBeanJobTests.java,org.springframework.batch.core.SpringBeanJobTests,testBeanNameWithParentBeanDefinition/0,false,62,6,3,0,3,1,10,16,0,3,0,10,0,0,0,0,0,0,10,0,3,0,0,0,0,0,23,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\SpringBeanJobTests.java,org.springframework.batch.core.SpringBeanJobTests,testBeanName/0,false,33,3,3,0,3,1,8,11,0,2,0,8,0,0,0,0,0,0,4,0,2,0,0,0,0,0,14,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\SpringBeanJobTests.java,org.springframework.batch.core.SpringBeanJobTests,testBeanNameWithBeanDefinition/0,false,46,5,2,0,2,1,9,13,0,3,0,9,0,0,0,0,0,0,6,0,3,0,0,0,0,0,21,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\job\DefaultJobParametersExtractorTests.java,org.springframework.batch.core.step.job.DefaultJobParametersExtractorTests,testGetNamedLongJobParameters/0,false,62,2,0,0,0,1,7,6,0,1,0,7,0,0,0,0,0,0,5,1,1,0,0,0,0,0,9,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\job\DefaultJobParametersExtractorTests.java,org.springframework.batch.core.step.job.DefaultJobParametersExtractorTests,testGetNamedLongStringParameters/0,false,54,2,0,0,0,1,6,6,0,1,0,6,0,0,0,0,0,0,5,0,1,0,0,0,0,0,11,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\job\DefaultJobParametersExtractorTests.java,org.springframework.batch.core.step.job.DefaultJobParametersExtractorTests,testGetEmptyJobParameters/0,false,40,2,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\job\DefaultJobParametersExtractorTests.java,org.springframework.batch.core.step.job.DefaultJobParametersExtractorTests,testGetNamedDoubleJobParameters/0,false,70,2,0,0,0,1,7,6,0,1,0,7,0,0,0,0,0,0,4,1,1,0,0,0,0,0,9,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\job\DefaultJobParametersExtractorTests.java,org.springframework.batch.core.step.job.DefaultJobParametersExtractorTests,testUseParentParameters/0,false,78,5,0,0,0,1,9,9,0,3,0,9,0,0,0,0,0,0,8,1,3,0,0,0,0,0,13,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\job\DefaultJobParametersExtractorTests.java,org.springframework.batch.core.step.job.DefaultJobParametersExtractorTests,testDontUseParentParameters/0,false,93,6,0,0,0,1,11,11,0,4,0,11,0,0,0,0,0,0,8,1,4,0,0,0,0,0,18,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\job\DefaultJobParametersExtractorTests.java,org.springframework.batch.core.step.job.DefaultJobParametersExtractorTests,testGetNamedJobParameters/0,false,46,2,0,0,0,1,6,6,0,1,0,6,0,0,0,0,0,0,5,0,1,0,0,0,0,0,9,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\JobOperatorFunctionalTests.java,org.springframework.batch.sample.JobOperatorFunctionalTests,testMultipleSimultaneousInstances/0,false,122,1,0,0,0,4,16,23,0,7,0,16,0,0,1,1,0,0,5,5,8,0,1,0,0,0,21,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\JobOperatorFunctionalTests.java,org.springframework.batch.sample.JobOperatorFunctionalTests,testStartStopResumeJob/0,false,63,2,1,0,1,1,12,18,0,7,0,12,1,1,0,0,0,0,3,7,7,0,0,0,0,0,22,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\JobOperatorFunctionalTests.java,org.springframework.batch.sample.JobOperatorFunctionalTests,setUp/0,false,56,2,0,0,0,2,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\JobOperatorFunctionalTests.java,org.springframework.batch.sample.JobOperatorFunctionalTests,stopAndCheckStatus/1[long],false,90,0,1,1,0,3,15,19,0,3,1,15,0,0,1,0,0,0,7,4,4,5,1,0,0,0,17,2,2,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\support\ReflectionUtils.java,org.springframework.batch.support.ReflectionUtils,"findMethod/2[java.lang.Class,java.lang.Class<? extends java.lang.annotation.Annotation>]",false,46,0,0,0,0,3,3,11,1,3,2,3,0,0,1,1,0,0,1,0,3,0,2,0,0,0,31,25,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\support\ReflectionUtils.java,org.springframework.batch.support.ReflectionUtils,ReflectionUtils/0,true,34,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,"start/4[java.lang.String,java.lang.String,java.lang.String[],java.util.Set<java.lang.String>]",false,287,18,22,1,21,21,29,76,4,9,4,29,3,4,2,10,3,0,16,1,17,5,3,0,0,0,67,0,1,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,setSystemExiter/1[org.springframework.batch.core.launch.support.SystemExiter],false,252,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,setJobParametersConverter/1[org.springframework.batch.core.converter.JobParametersConverter],false,261,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,getRunningJobExecutions/1[java.lang.String],false,450,3,5,1,4,5,7,14,1,3,1,7,1,1,0,2,0,0,0,0,3,0,2,0,0,0,12,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,getErrorMessage/0,false,243,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,main/1[java.lang.String[]],false,500,1,3,0,3,14,16,59,1,12,1,16,2,5,2,3,1,0,6,5,16,1,5,0,0,0,126,9,4,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,setExitCodeMapper/1[org.springframework.batch.core.launch.support.ExitCodeMapper],false,224,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,"getJobExecutionsWithStatusGreaterThan/2[java.lang.String,org.springframework.batch.core.BatchStatus]",false,389,5,8,2,6,9,11,30,3,7,2,11,1,1,3,2,0,0,0,2,9,0,4,0,0,0,32,2,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,setJobLocator/1[org.springframework.batch.core.configuration.JobLocator],false,277,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,getLongIdentifier/1[java.lang.String],false,465,0,2,2,0,2,1,8,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,setJobExplorer/1[org.springframework.batch.core.explore.JobExplorer],false,216,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,presetSystemExiter/1[org.springframework.batch.core.launch.support.SystemExiter],false,234,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,9,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,getLastFailedJobExecution/1[java.lang.String],false,428,2,2,1,1,2,3,7,2,1,1,3,1,2,0,0,0,0,0,1,1,0,1,0,0,0,13,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,getStoppedJobExecutions/1[java.lang.String],false,436,2,3,1,2,5,4,13,2,2,1,4,1,2,1,1,0,0,0,0,2,0,2,0,0,0,13,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,setLauncher/1[org.springframework.batch.core.launch.JobLauncher],false,201,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,setJobRepository/1[org.springframework.batch.core.repository.JobRepository],false,208,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\launch\support\CommandLineJobRunner.java,org.springframework.batch.core.launch.support.CommandLineJobRunner,exit/1[int],false,269,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-samples\src\test\java\org\springframework\batch\sample\common\SkipCheckingDecider.java,org.springframework.batch.sample.common.SkipCheckingDecider,"decide/2[org.springframework.batch.sample.common.JobExecution,org.springframework.batch.sample.common.StepExecution]",false,28,4,0,0,0,3,4,8,2,0,2,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,11,1,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\util\FileUtils.java,org.springframework.batch.item.util.FileUtils,createNewFile/1[java.io.File],false,100,0,1,1,0,4,2,16,3,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,28,9,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\util\FileUtils.java,org.springframework.batch.item.util.FileUtils,FileUtils/0,true,34,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\User\Downloads\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\util\FileUtils.java,org.springframework.batch.item.util.FileUtils,"setUpOutputFile/4[java.io.File,boolean,boolean,boolean]",false,48,2,5,2,3,13,8,39,0,0,4,8,1,1,0,2,1,0,12,0,0,6,5,0,0,0,60,9,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-test\src\main\java\org\springframework\batch\test\JobScopeTestExecutionListener.java,org.springframework.batch.test.JobScopeTestExecutionListener,afterTestMethod/1[org.springframework.batch.test.TestContext],false,103,1,3,3,0,2,2,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-test\src\main\java\org\springframework\batch\test\JobScopeTestExecutionListener.java,org.springframework.batch.test.JobScopeTestExecutionListener,beforeTestMethod/1[org.springframework.test.context.TestContext],false,89,2,3,3,0,2,3,6,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,27,1,0,true
C:\Users\User\Downloads\spring-batch-main\spring-batch-test\src\main\java\org\springframework\batch\test\JobScopeTestExecutionListener.java,org.springframework.batch.test.JobScopeTestExecutionListener,prepareTestInstance/1[org.springframework.batch.test.TestContext],false,76,3,4,3,1,2,2,6,0,1,1,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,21,1,0,true
